0972,   1.5  ,   -2.77,   2.05 ,   0.18 
0973,   3.16 ,   -3.69,   0.0  ,   0.85 
0974,   -0.04,   0.85 ,   -1.06,   0.92 
0975,   -0.57,   2.21 ,   -1.9 ,   0.91 
0976,   1.7  ,   -2.26,   0.5  ,   0.21 
0977,   -0.98,   0.74 ,   -0.03,   0.75 
0978,   -3.3 ,   1.91 ,   1.64 ,   0.03 
0979,   3.2  ,   -4.2 ,   1.05 ,   0.39 
0980,   -2.7 ,   3.16 ,   -1.21,   0.79 
0981,   -2.58,   3.37 ,   -0.79,   0.3  
0982,   -2.35,   1.37 ,   1.03 ,   0.24 
0983,   1.04 ,   -2.37,   0.87 ,   0.67 
0984,   0.34 ,   -0.67,   0.26 ,   0.42 
0985,   1.93 ,   -1.54,   0.59 ,   0.0  
0986,   -2.18,   4.3  ,   -1.71,   0.57 
0987,   3.05 ,   -3.52,   1.18 ,   0.01 
0988,   -0.05,   0.0  ,   0.32 ,   0.26 
0989,   1.58 ,   -1.98,   0.05 ,   0.58 
0990,   -1.65,   -0.03,   1.68 ,   0.34 
0991,   -0.68,   2.16 ,   -1.47,   0.45 
0992,   1.82 ,   -2.21,   0.57 ,   0.57 
0993,   3.8  ,   -4.11,   0.64 ,   0.38 
0994,   1.71 ,   -4.38,   2.61 ,   0.17 
0995,   -1.4 ,   2.23 ,   -0.9 ,   0.94 
0996,   -2.56,   2.9  ,   -0.61,   0.28 
0997,   -1.55,   0.34 ,   1.65 ,   0.06 
0998,   0.51 ,   0.3  ,   -1.12,   1.0  
0999,   1.98 ,   -2.86,   0.96 ,   0.53 
